meter_id,substation_id,region,daily_kw,date
M-00188,SS-W-012,WEST,18.28,2026-01-09
M-01577,SS-N-018,NORTH,409.4,2026-01-01
M-00869,SS-N-012,NORTH,23.92,2026-01-20
M-00123,SS-S-012,SOUTH,103.3,2026-01-03
M-01238,SS-W-020,WEST,19.13,2026-01-11
M-01070,SS-N-017,NORTH,17.62,2026-01-25
M-00434,SS-E-018,EAST,440.31,2026-01-08
M-01470,SS-E-026,EAST,18.29,2026-01-15
M-00172,SS-E-029,EAST,10.64,2026-01-17
M-00187,SS-N-025,NORTH,371.16,2026-01-08
M-01220,SS-S-025,SOUTH,16.12,2026-01-03
M-01749,SS-S-002,SOUTH,90.87,2026-01-26
M-00815,SS-S-008,SOUTH,18.53,2026-01-29
M-01591,SS-E-004,EAST,12.42,2026-01-12
M-00678,SS-W-005,WEST,17.64,2026-01-07
M-01673,SS-S-001,SOUTH,19.39,2026-01-16
M-01880,SS-N-017,NORTH,15.68,2026-01-18
M-00332,SS-W-005,WEST,509.4,2026-01-27
M-00845,SS-S-004,SOUTH,14.74,2026-01-13
M-00187,SS-N-025,NORTH,374.97,2026-01-17
M-00111,SS-E-009,EAST,20.81,2026-01-27
M-00052,SS-E-008,EAST,15.26,2026-01-02
M-00198,SS-S-006,SOUTH,369.35,2026-01-26
M-01679,SS-E-021,EAST,15.76,2026-01-16
M-00335,SS-N-028,NORTH,426.09,2026-01-29
M-00055,SS-S-016,SOUTH,17.52,2026-01-15
M-00050,SS-N-016,NORTH,101.78,2026-01-25
M-01109,SS-W-014,WEST,21.15,2026-01-08
M-00187,SS-N-025,NORTH,339.98,2026-01-01
M-00273,SS-E-010,EAST,21.69,2026-01-13
M-00052,SS-E-008,EAST,20.81,2026-01-22
M-00957,SS-W-005,WEST,16.13,2026-01-22
M-00931,SS-W-017,WEST,83.11,2026-01-12
M-00198,SS-S-006,SOUTH,398.22,2026-01-05
M-00675,SS-E-007,EAST,104.02,2026-01-10
M-00578,SS-N-011,NORTH,344.15,2026-01-12
M-00099,SS-N-020,NORTH,15.09,2026-01-05
M-00198,SS-S-006,SOUTH,523.08,2026-01-15
M-00099,SS-N-020,NORTH,21.09,2026-01-16
M-00052,SS-E-008,EAST,18.29,2026-01-20
M-00673,SS-N-004,NORTH,15.88,2026-01-15
M-00123,SS-S-012,SOUTH,84.43,2026-01-30
M-00123,SS-S-012,SOUTH,100.58,2026-01-15
M-00075,SS-W-006,WEST,18.1,2026-01-02
M-01430,SS-E-019,EAST,93.21,2026-01-14
M-00052,SS-E-008,EAST,22.0,2026-01-12
M-01474,SS-W-010,WEST,17.36,2026-01-25
M-00484,SS-E-020,EAST,20.46,2026-01-24
M-01204,SS-N-004,NORTH,23.94,2026-01-26
M-00198,SS-S-006,SOUTH,477.5,2026-01-20
M-00123,SS-S-012,SOUTH,82.72,2026-01-21
M-00111,SS-E-009,EAST,18.4,2026-01-04
M-01955,SS-N-001,NORTH,80.6,2026-01-02
M-01648,SS-S-004,SOUTH,70.37,2026-01-25
M-01358,SS-N-028,NORTH,371.86,2026-01-21
M-01588,SS-W-001,WEST,19.35,2026-01-23
M-00989,SS-S-011,SOUTH,8.05,2026-01-03
M-00062,SS-S-001,SOUTH,100.64,2026-01-24
M-00957,SS-W-005,WEST,15.19,2026-01-28
M-00834,SS-N-014,NORTH,79.26,2026-01-11
M-00008,SS-E-001,EAST,331.93,2026-01-03
M-00055,SS-S-016,SOUTH,17.02,2026-01-15
M-00555,SS-S-026,SOUTH,16.49,2026-01-23
M-00198,SS-S-006,SOUTH,288.1,2026-01-22
M-01144,SS-N-008,NORTH,17.54,2026-01-02
M-00835,SS-S-008,SOUTH,313.06,2026-01-08
M-00686,SS-N-009,NORTH,62.76,2026-01-27
M-00187,SS-N-025,NORTH,371.85,2026-01-10
M-01810,SS-W-029,WEST,12.48,2026-01-20
M-01559,SS-S-014,SOUTH,86.12,2026-01-01
M-00889,SS-N-018,NORTH,102.72,2026-01-23
M-00989,SS-S-011,SOUTH,20.7,2026-01-01
M-01044,SS-W-022,WEST,18.94,2026-01-19
M-01002,SS-E-019,EAST,15.84,2026-01-17
M-00099,SS-N-020,NORTH,15.74,2026-01-27
M-00030,SS-E-016,EAST,13.24,2026-01-26
M-01231,SS-W-005,WEST,17.72,2026-01-26
M-00092,SS-W-029,WEST,20.85,2026-01-16
M-00354,SS-E-010,EAST,18.82,2026-01-29
M-01589,SS-N-004,NORTH,70.55,2026-01-31
M-01734,SS-W-001,WEST,19.71,2026-01-05
M-00425,SS-W-023,WEST,18.66,2026-01-26
M-00123,SS-S-012,SOUTH,76.69,2026-01-28
M-01206,SS-W-009,WEST,480.61,2026-01-13
M-00434,SS-E-018,EAST,472.39,2026-01-09
M-00198,SS-S-006,SOUTH,426.74,2026-01-19
M-00185,SS-N-014,NORTH,14.3,2026-01-05
M-01114,SS-N-028,NORTH,20.52,2026-01-22
M-01554,SS-E-006,EAST,17.13,2026-01-08
M-01830,SS-W-023,WEST,334.57,2026-01-09
M-00069,SS-W-004,WEST,20.57,2026-01-03
M-00030,SS-E-016,EAST,18.72,2026-01-19
M-00111,SS-E-009,EAST,18.74,2026-01-05
M-00639,SS-N-001,NORTH,392.5,2026-01-10
M-00464,SS-S-025,SOUTH,82.95,2026-01-29
M-00160,SS-S-008,SOUTH,73.13,2026-01-06
M-00979,SS-E-020,EAST,470.14,2026-01-20
M-00223,SS-W-012,WEST,17.98,2026-01-07
M-00670,SS-E-003,EAST,75.65,2026-01-19
M-00725,SS-N-013,NORTH,12.89,2026-01-13
M-00072,SS-N-024,NORTH,14.55,2026-01-26
M-01788,SS-N-005,NORTH,17.89,2026-01-19
M-00052,SS-E-008,EAST,18.01,2026-01-06
M-00187,SS-N-025,NORTH,395.87,2026-01-28
M-01908,SS-S-008,SOUTH,77.67,2026-01-16
M-00265,SS-W-010,WEST,13.42,2026-01-22
M-00031,SS-W-021,WEST,551.62,2026-01-04
M-00052,SS-E-008,EAST,22.54,2026-01-30
M-00053,SS-N-016,NORTH,20.52,2026-01-24
M-01512,SS-N-003,NORTH,18.64,2026-01-08
M-01087,SS-W-025,WEST,12.18,2026-01-27
M-00712,SS-E-020,EAST,17.91,2026-01-15
M-01041,SS-N-001,NORTH,15.84,2026-01-24
M-01078,SS-E-019,EAST,453.52,2026-01-22
M-00434,SS-E-018,EAST,483.51,2026-01-23
M-00055,SS-S-016,SOUTH,19.85,2026-01-25
M-00815,SS-S-008,SOUTH,19.08,2026-01-26
M-00047,SS-E-017,EAST,533.47,2026-01-05
M-00912,SS-W-005,WEST,76.38,2026-01-29
M-00434,SS-E-018,EAST,465.97,2026-01-11
M-00047,SS-E-017,EAST,383.99,2026-01-25
M-00198,SS-S-006,SOUTH,357.5,2026-01-13
M-00198,SS-S-006,SOUTH,377.93,2026-01-01
M-01437,SS-E-002,EAST,18.09,2026-01-29
M-01722,SS-W-020,WEST,96.46,2026-01-04
M-00123,SS-S-012,SOUTH,79.19,2026-01-16
M-00434,SS-E-018,EAST,328.93,2026-01-30
M-00853,SS-W-002,WEST,86.47,2026-01-13
M-00343,SS-E-010,EAST,81.96,2026-01-31
M-00031,SS-W-021,WEST,452.86,2026-01-05
M-01030,SS-N-004,NORTH,16.51,2026-01-26
M-01391,SS-W-016,WEST,17.33,2026-01-10
M-00897,SS-W-010,WEST,13.87,2026-01-10
M-01505,SS-E-006,EAST,18.68,2026-01-25
M-00090,SS-N-003,NORTH,452.62,2026-01-12
M-01831,SS-N-010,NORTH,95.98,2026-01-29
M-00621,SS-N-023,NORTH,18.47,2026-01-06
M-00099,SS-N-020,NORTH,15.94,2026-01-07
M-01140,SS-N-026,NORTH,11.24,2026-01-13
M-00099,SS-N-020,NORTH,20.06,2026-01-29
M-00099,SS-N-020,NORTH,18.29,2026-01-07
M-00518,SS-W-005,WEST,22.21,2026-01-09
M-00030,SS-E-016,EAST,16.73,2026-01-11
M-00212,SS-N-006,NORTH,81.1,2026-01-29
M-00111,SS-E-009,EAST,17.37,2026-01-16
M-01679,SS-E-021,EAST,19.05,2026-01-08
M-00226,SS-E-030,EAST,68.73,2026-01-06
M-01885,SS-E-010,EAST,13.7,2026-01-21
M-00470,SS-N-015,NORTH,17.6,2026-01-09
M-00754,SS-N-017,NORTH,18.02,2026-01-22
M-00099,SS-N-020,NORTH,20.77,2026-01-06
M-00437,SS-E-025,EAST,416.93,2026-01-26
M-00047,SS-E-017,EAST,284.53,2026-01-02
M-00152,SS-W-029,WEST,70.82,2026-01-24
M-00183,SS-S-014,SOUTH,18.14,2026-01-10
M-00588,SS-E-020,EAST,18.25,2026-01-19
M-00047,SS-E-017,EAST,537.83,2026-01-11
M-00084,SS-W-023,WEST,20.49,2026-01-09
M-01835,SS-W-028,WEST,19.34,2026-01-10
M-00911,SS-N-026,NORTH,345.08,2026-01-05
M-01414,SS-N-014,NORTH,104.54,2026-01-06
M-00047,SS-E-017,EAST,472.77,2026-01-24
M-01956,SS-S-009,SOUTH,434.29,2026-01-26
M-00831,SS-W-029,WEST,19.74,2026-01-23
M-00031,SS-W-021,WEST,411.11,2026-01-29
M-00973,SS-N-015,NORTH,96.88,2026-01-29
M-01720,SS-N-016,NORTH,97.21,2026-01-16
M-00123,SS-S-012,SOUTH,76.62,2026-01-11
M-00055,SS-S-016,SOUTH,22.71,2026-01-28
M-00358,SS-E-027,EAST,21.4,2026-01-28
M-01315,SS-N-014,NORTH,17.43,2026-01-27
M-00158,SS-S-010,SOUTH,85.95,2026-01-02
M-00030,SS-E-016,EAST,16.95,2026-01-31
M-01176,SS-S-004,SOUTH,86.24,2026-01-16
M-00434,SS-E-018,EAST,406.25,2026-01-25
M-01292,SS-E-028,EAST,20.71,2026-01-01
M-00321,SS-W-011,WEST,14.48,2026-01-02
M-00047,SS-E-017,EAST,416.39,2026-01-14
M-00434,SS-E-018,EAST,388.49,2026-01-23
M-00008,SS-E-001,EAST,371.64,2026-01-25
M-01612,SS-N-027,NORTH,11.41,2026-01-10
M-00111,SS-E-009,EAST,18.9,2026-01-20
M-00198,SS-S-006,SOUTH,404.31,2026-01-21
M-01728,SS-S-026,SOUTH,18.56,2026-01-22
M-01683,SS-N-022,NORTH,15.77,2026-01-21
M-00345,SS-S-019,SOUTH,18.32,2026-01-13
M-00341,SS-N-023,NORTH,16.57,2026-01-10
M-01141,SS-E-026,EAST,22.11,2026-01-28
M-00565,SS-E-012,EAST,64.35,2026-01-04
M-00434,SS-E-018,EAST,438.74,2026-01-07
M-00099,SS-N-020,NORTH,10.53,2026-01-04
M-01926,SS-N-017,NORTH,92.14,2026-01-25
M-01384,SS-N-030,NORTH,14.6,2026-01-14
M-00187,SS-N-025,NORTH,481.32,2026-01-11
M-00031,SS-W-021,WEST,377.19,2026-01-08
M-00743,SS-E-019,EAST,77.01,2026-01-09
M-00434,SS-E-018,EAST,350.48,2026-01-20
M-00378,SS-N-004,NORTH,20.18,2026-01-31
M-00052,SS-E-008,EAST,16.36,2026-01-13
M-01420,SS-S-011,SOUTH,23.25,2026-01-09
M-00689,SS-W-022,WEST,16.45,2026-01-31
M-01206,SS-W-009,WEST,413.79,2026-01-06
M-00548,SS-N-027,NORTH,19.26,2026-01-19
M-01921,SS-N-027,NORTH,85.07,2026-01-03
M-01162,SS-S-028,SOUTH,12.56,2026-01-20
M-01386,SS-W-003,WEST,466.02,2026-01-17
M-01595,SS-E-013,EAST,10.61,2026-01-15
M-00030,SS-E-016,EAST,17.73,2026-01-13
M-00047,SS-E-017,EAST,435.57,2026-01-05
M-00050,SS-N-016,NORTH,85.47,2026-01-20
M-00695,SS-N-017,NORTH,87.71,2026-01-23
M-00099,SS-N-020,NORTH,17.35,2026-01-12
M-00095,SS-E-007,EAST,11.99,2026-01-16
M-00031,SS-W-021,WEST,351.68,2026-01-03
M-01951,SS-N-028,NORTH,19.66,2026-01-15
M-00008,SS-E-001,EAST,394.45,2026-01-12
M-00123,SS-S-012,SOUTH,77.97,2026-01-27
M-00857,SS-N-030,NORTH,410.23,2026-01-11
M-00897,SS-W-010,WEST,11.98,2026-01-25
M-00047,SS-E-017,EAST,465.87,2026-01-24
M-01355,SS-N-004,NORTH,70.54,2026-01-29
M-01756,SS-E-029,EAST,16.63,2026-01-13
M-01849,SS-S-021,SOUTH,18.97,2026-01-18
M-00429,SS-W-024,WEST,19.77,2026-01-22
M-00374,SS-E-015,EAST,586.0,2026-01-02
M-00784,SS-N-003,NORTH,16.08,2026-01-16
M-01236,SS-W-019,WEST,101.01,2026-01-03
M-01213,SS-N-012,NORTH,14.44,2026-01-14
M-01627,SS-N-017,NORTH,106.93,2026-01-05
M-01216,SS-W-014,WEST,386.08,2026-01-27
M-00047,SS-E-017,EAST,408.98,2026-01-21
M-01816,SS-E-015,EAST,21.94,2026-01-12
M-01019,SS-E-028,EAST,474.11,2026-01-12
M-00434,SS-E-018,EAST,446.0,2026-01-10
M-00923,SS-W-004,WEST,20.04,2026-01-13
M-00434,SS-E-018,EAST,433.45,2026-01-29
M-00055,SS-S-016,SOUTH,13.88,2026-01-25
M-01829,SS-E-006,EAST,92.79,2026-01-26
M-00031,SS-W-021,WEST,391.87,2026-01-08
M-00200,SS-S-011,SOUTH,16.3,2026-01-10
M-01819,SS-N-029,NORTH,23.42,2026-01-16
M-00198,SS-S-006,SOUTH,381.43,2026-01-29
M-00047,SS-E-017,EAST,302.95,2026-01-19
M-00031,SS-W-021,WEST,475.65,2026-01-20
M-00420,SS-W-015,WEST,105.68,2026-01-12
M-00434,SS-E-018,EAST,428.93,2026-01-13
M-00616,SS-S-007,SOUTH,17.8,2026-01-22
M-00275,SS-N-030,NORTH,89.0,2026-01-21
M-00434,SS-E-018,EAST,512.79,2026-01-18
M-00111,SS-E-009,EAST,22.52,2026-01-25
M-00765,SS-E-024,EAST,450.08,2026-01-11
M-00042,SS-E-011,EAST,83.51,2026-01-28
M-00807,SS-W-003,WEST,540.3,2026-01-08
M-01846,SS-N-009,NORTH,13.35,2026-01-09
M-01227,SS-N-018,NORTH,20.26,2026-01-13
M-01234,SS-N-028,NORTH,99.65,2026-01-23
M-00055,SS-S-016,SOUTH,18.32,2026-01-20
M-00030,SS-E-016,EAST,19.45,2026-01-12
M-00047,SS-E-017,EAST,459.28,2026-01-18
M-00704,SS-W-012,WEST,17.48,2026-01-25
M-01036,SS-E-020,EAST,15.79,2026-01-31
M-00009,SS-S-011,SOUTH,93.98,2026-01-20
M-00031,SS-W-021,WEST,437.15,2026-01-23
M-01943,SS-N-030,NORTH,71.1,2026-01-14
M-00488,SS-W-029,WEST,74.14,2026-01-15
M-00055,SS-S-016,SOUTH,15.16,2026-01-25
M-00198,SS-S-006,SOUTH,393.09,2026-01-10
M-00793,SS-S-017,SOUTH,10.96,2026-01-27
M-00047,SS-E-017,EAST,515.08,2026-01-07
M-00283,SS-W-020,WEST,18.64,2026-01-20
M-00123,SS-S-012,SOUTH,91.32,2026-01-31
M-01031,SS-W-014,WEST,16.55,2026-01-31
M-00927,SS-S-001,SOUTH,17.71,2026-01-11
M-00792,SS-E-029,EAST,18.4,2026-01-18
M-01847,SS-N-014,NORTH,18.2,2026-01-22
M-00321,SS-W-011,WEST,21.85,2026-01-20
M-01628,SS-E-004,EAST,13.38,2026-01-13
M-00309,SS-N-004,NORTH,19.54,2026-01-07
M-00784,SS-N-003,NORTH,20.27,2026-01-27
M-01502,SS-E-024,EAST,22.9,2026-01-14
M-00047,SS-E-017,EAST,469.0,2026-01-23
M-01358,SS-N-028,NORTH,320.36,2026-01-21
M-00123,SS-S-012,SOUTH,100.52,2026-01-11
M-00639,SS-N-001,NORTH,301.19,2026-01-03
M-00992,SS-E-013,EAST,81.09,2026-01-08
M-00031,SS-W-021,WEST,551.59,2026-01-29
M-00434,SS-E-018,EAST,425.6,2026-01-12
M-01991,SS-N-016,NORTH,84.99,2026-01-26
M-00031,SS-W-021,WEST,336.43,2026-01-02
M-01882,SS-N-030,NORTH,19.43,2026-01-08
M-00052,SS-E-008,EAST,13.96,2026-01-09
M-01403,SS-E-012,EAST,20.12,2026-01-18
M-00099,SS-N-020,NORTH,22.12,2026-01-01
M-01797,SS-N-024,NORTH,19.87,2026-01-23
M-00872,SS-W-011,WEST,9.08,2026-01-11
M-01188,SS-S-003,SOUTH,11.88,2026-01-08
M-00123,SS-S-012,SOUTH,99.08,2026-01-25
M-00419,SS-W-004,WEST,17.83,2026-01-06
M-00123,SS-S-012,SOUTH,72.55,2026-01-06
M-01318,SS-S-001,SOUTH,85.27,2026-01-07
M-00055,SS-S-016,SOUTH,18.32,2026-01-16
M-00047,SS-E-017,EAST,532.81,2026-01-10
M-00579,SS-E-012,EAST,20.84,2026-01-27
M-00480,SS-E-003,EAST,64.14,2026-01-06
M-00047,SS-E-017,EAST,414.87,2026-01-04
M-00434,SS-E-018,EAST,353.62,2026-01-01
M-00393,SS-W-009,WEST,11.43,2026-01-03
M-01673,SS-S-001,SOUTH,13.23,2026-01-23
M-01197,SS-S-014,SOUTH,12.39,2026-01-12
M-00052,SS-E-008,EAST,17.65,2026-01-15
M-01299,SS-E-029,EAST,25.32,2026-01-01
M-01138,SS-S-021,SOUTH,20.87,2026-01-17
M-01043,SS-W-019,WEST,375.47,2026-01-14
M-01926,SS-N-017,NORTH,82.77,2026-01-05
M-00087,SS-N-002,NORTH,65.57,2026-01-01
M-01943,SS-N-030,NORTH,89.37,2026-01-31
M-00187,SS-N-025,NORTH,472.2,2026-01-04
M-01070,SS-N-017,NORTH,19.99,2026-01-31
M-00434,SS-E-018,EAST,401.37,2026-01-14
M-01946,SS-S-002,SOUTH,102.68,2026-01-31
M-00030,SS-E-016,EAST,16.88,2026-01-26
M-00047,SS-E-017,EAST,419.93,2026-01-15
M-00198,SS-S-006,SOUTH,395.07,2026-01-13
M-00055,SS-S-016,SOUTH,20.03,2026-01-04
M-00306,SS-S-010,SOUTH,81.62,2026-01-20
M-01259,SS-W-004,WEST,96.32,2026-01-01
M-01356,SS-E-015,EAST,65.86,2026-01-19
M-00031,SS-W-021,WEST,386.14,2026-01-01
M-01761,SS-S-002,SOUTH,21.82,2026-01-12
M-00030,SS-E-016,EAST,18.31,2026-01-13
M-00198,SS-S-006,SOUTH,379.62,2026-01-20
M-00031,SS-W-021,WEST,401.98,2026-01-11
M-01384,SS-N-030,NORTH,24.01,2026-01-07
M-00659,SS-W-015,WEST,12.1,2026-01-11
M-00436,SS-E-014,EAST,84.71,2026-01-01
M-00198,SS-S-006,SOUTH,453.36,2026-01-06
M-00031,SS-W-021,WEST,431.85,2026-01-31
M-00714,SS-S-002,SOUTH,83.23,2026-01-13
M-00363,SS-E-007,EAST,19.78,2026-01-09
M-00123,SS-S-012,SOUTH,70.01,2026-01-22
M-00015,SS-W-010,WEST,22.44,2026-01-18
M-00031,SS-W-021,WEST,363.55,2026-01-29
M-00434,SS-E-018,EAST,399.2,2026-01-22
M-00111,SS-E-009,EAST,19.29,2026-01-28
M-00111,SS-E-009,EAST,17.06,2026-01-14
M-00047,SS-E-017,EAST,543.31,2026-01-21
M-00815,SS-S-008,SOUTH,20.98,2026-01-12
M-00123,SS-S-012,SOUTH,90.56,2026-01-30
M-00811,SS-E-030,EAST,17.98,2026-01-21
M-01955,SS-N-001,NORTH,70.04,2026-01-14
M-00002,SS-S-024,SOUTH,17.83,2026-01-14
M-00918,SS-E-026,EAST,101.53,2026-01-29
M-00099,SS-N-020,NORTH,23.38,2026-01-03
M-00488,SS-W-029,WEST,94.42,2026-01-26
M-00111,SS-E-009,EAST,12.95,2026-01-11
M-00099,SS-N-020,NORTH,17.17,2026-01-17
M-00052,SS-E-008,EAST,16.31,2026-01-24
M-01839,SS-N-019,NORTH,21.9,2026-01-21
M-00579,SS-E-012,EAST,19.41,2026-01-03
M-00052,SS-E-008,EAST,17.28,2026-01-27
M-00008,SS-E-001,EAST,377.17,2026-01-29
M-00434,SS-E-018,EAST,435.24,2026-01-17
M-00361,SS-W-029,WEST,407.16,2026-01-01
M-00031,SS-W-021,WEST,434.64,2026-01-20
M-00717,SS-S-018,SOUTH,18.93,2026-01-13
M-00387,SS-E-004,EAST,10.17,2026-01-06
M-00510,SS-S-019,SOUTH,19.53,2026-01-18
M-01739,SS-N-016,NORTH,14.54,2026-01-25
M-01967,SS-W-003,WEST,416.22,2026-01-16
M-01326,SS-E-022,EAST,18.28,2026-01-29
M-00111,SS-E-009,EAST,19.98,2026-01-05
M-00055,SS-S-016,SOUTH,17.77,2026-01-03
M-01394,SS-N-001,NORTH,103.24,2026-01-14
M-01201,SS-N-010,NORTH,17.5,2026-01-16
M-00786,SS-N-002,NORTH,17.57,2026-01-20
M-00055,SS-S-016,SOUTH,16.28,2026-01-07
M-00099,SS-N-020,NORTH,17.58,2026-01-27
M-00678,SS-W-005,WEST,15.97,2026-01-27
M-00111,SS-E-009,EAST,15.94,2026-01-21
M-00187,SS-N-025,NORTH,396.53,2026-01-06
M-00052,SS-E-008,EAST,21.66,2026-01-04
M-01130,SS-W-013,WEST,479.87,2026-01-20
M-00509,SS-W-024,WEST,19.75,2026-01-14
M-01122,SS-S-027,SOUTH,21.46,2026-01-11
M-01275,SS-E-007,EAST,17.91,2026-01-06
M-00328,SS-S-019,SOUTH,19.67,2026-01-31
M-00419,SS-W-004,WEST,20.72,2026-01-09
M-00787,SS-W-018,WEST,16.88,2026-01-24
M-00198,SS-S-006,SOUTH,426.88,2026-01-01
M-01163,SS-E-005,EAST,21.52,2026-01-23
M-01241,SS-W-029,WEST,12.76,2026-01-15
M-00099,SS-N-020,NORTH,19.31,2026-01-27
M-01125,SS-N-003,NORTH,20.5,2026-01-27
M-00031,SS-W-021,WEST,388.24,2026-01-01
M-00198,SS-S-006,SOUTH,349.13,2026-01-08
M-01149,SS-S-027,SOUTH,19.64,2026-01-05
M-00642,SS-W-001,WEST,96.73,2026-01-26
M-01411,SS-N-015,NORTH,87.92,2026-01-15
M-00099,SS-N-020,NORTH,19.29,2026-01-23
M-00047,SS-E-017,EAST,292.6,2026-01-12
M-00111,SS-E-009,EAST,20.42,2026-01-02
M-01865,SS-N-016,NORTH,16.16,2026-01-25
M-00340,SS-N-004,NORTH,16.7,2026-01-23
M-01074,SS-S-028,SOUTH,12.25,2026-01-26
M-00471,SS-N-019,NORTH,518.17,2026-01-13
M-00198,SS-S-006,SOUTH,230.1,2026-01-07
M-00428,SS-S-027,SOUTH,22.19,2026-01-22
M-01447,SS-W-030,WEST,463.93,2026-01-14
M-00052,SS-E-008,EAST,16.1,2026-01-15
M-00111,SS-E-009,EAST,17.64,2026-01-09
M-00187,SS-N-025,NORTH,435.15,2026-01-26
M-00796,SS-S-014,SOUTH,73.74,2026-01-15
M-00030,SS-E-016,EAST,19.39,2026-01-18
M-01044,SS-W-022,WEST,17.34,2026-01-03
M-00066,SS-E-007,EAST,95.77,2026-01-08
M-01504,SS-S-008,SOUTH,16.78,2026-01-02
M-01536,SS-S-005,SOUTH,104.62,2026-01-14
M-00198,SS-S-006,SOUTH,320.24,2026-01-07
M-00152,SS-W-029,WEST,80.35,2026-01-22
M-00055,SS-S-016,SOUTH,17.44,2026-01-27
M-00817,SS-W-012,WEST,19.24,2026-01-16
M-01114,SS-N-028,NORTH,14.57,2026-01-20
M-00404,SS-S-027,SOUTH,65.07,2026-01-14
M-00047,SS-E-017,EAST,358.82,2026-01-17
M-01718,SS-S-001,SOUTH,19.25,2026-01-20
M-00261,SS-N-026,NORTH,19.55,2026-01-09
M-00998,SS-N-015,NORTH,84.79,2026-01-16
M-00123,SS-S-012,SOUTH,113.47,2026-01-29
M-00055,SS-S-016,SOUTH,17.04,2026-01-16
M-00055,SS-S-016,SOUTH,20.93,2026-01-20
M-01634,SS-N-009,NORTH,11.14,2026-01-12
M-00675,SS-E-007,EAST,74.27,2026-01-23
M-00055,SS-S-016,SOUTH,20.76,2026-01-25
M-00418,SS-N-028,NORTH,13.35,2026-01-26
M-00116,SS-W-004,WEST,98.74,2026-01-10
M-00537,SS-N-017,NORTH,92.11,2026-01-30
M-00031,SS-W-021,WEST,359.5,2026-01-28
M-00052,SS-E-008,EAST,18.5,2026-01-11
M-00111,SS-E-009,EAST,14.86,2026-01-30
M-00693,SS-S-025,SOUTH,19.67,2026-01-20
M-00198,SS-S-006,SOUTH,462.67,2026-01-29
M-01609,SS-N-030,NORTH,61.02,2026-01-09
M-00052,SS-E-008,EAST,15.57,2026-01-24
M-01677,SS-N-023,NORTH,20.05,2026-01-16
M-00031,SS-W-021,WEST,491.92,2026-01-26
M-00468,SS-S-027,SOUTH,17.47,2026-01-18
M-00642,SS-W-001,WEST,88.57,2026-01-20
M-00434,SS-E-018,EAST,379.71,2026-01-23
M-00116,SS-W-004,WEST,69.99,2026-01-13
M-00447,SS-E-012,EAST,7.44,2026-01-14
M-00334,SS-E-013,EAST,97.79,2026-01-24
M-00434,SS-E-018,EAST,356.72,2026-01-14
M-01006,SS-W-030,WEST,15.36,2026-01-27
M-00047,SS-E-017,EAST,526.89,2026-01-14
M-01378,SS-E-028,EAST,15.53,2026-01-23
M-00187,SS-N-025,NORTH,352.39,2026-01-15
M-01827,SS-N-019,NORTH,123.49,2026-01-08
M-01906,SS-N-001,NORTH,19.47,2026-01-05
M-01563,SS-N-030,NORTH,13.65,2026-01-20
M-00055,SS-S-016,SOUTH,15.51,2026-01-16
M-00187,SS-N-025,NORTH,411.68,2026-01-25
M-00111,SS-E-009,EAST,12.04,2026-01-12
M-00052,SS-E-008,EAST,20.44,2026-01-23
M-01794,SS-N-030,NORTH,20.15,2026-01-31
M-00434,SS-E-018,EAST,449.73,2026-01-29
M-00093,SS-S-002,SOUTH,81.21,2026-01-09
M-01016,SS-N-016,NORTH,15.5,2026-01-26
M-00030,SS-E-016,EAST,16.86,2026-01-19
M-00293,SS-E-004,EAST,19.51,2026-01-24
M-00568,SS-E-012,EAST,13.67,2026-01-06
M-01096,SS-S-003,SOUTH,73.37,2026-01-20
M-00052,SS-E-008,EAST,21.27,2026-01-30
M-00524,SS-S-002,SOUTH,75.9,2026-01-14
M-01495,SS-N-018,NORTH,14.34,2026-01-13
M-00198,SS-S-006,SOUTH,305.18,2026-01-01
M-01742,SS-N-027,NORTH,16.07,2026-01-12
M-00145,SS-W-030,WEST,17.11,2026-01-24
M-00434,SS-E-018,EAST,513.04,2026-01-24
M-00998,SS-N-015,NORTH,94.61,2026-01-12
M-00198,SS-S-006,SOUTH,423.64,2026-01-27
M-00031,SS-W-021,WEST,443.01,2026-01-30
M-01276,SS-W-017,WEST,14.07,2026-01-14
M-01888,SS-E-029,EAST,519.48,2026-01-06
M-01189,SS-N-011,NORTH,19.92,2026-01-12
M-00810,SS-S-028,SOUTH,16.45,2026-01-01
M-00239,SS-W-001,WEST,14.82,2026-01-18
M-00008,SS-E-001,EAST,494.1,2026-01-02
M-01196,SS-S-011,SOUTH,20.44,2026-01-30
M-01140,SS-N-026,NORTH,11.14,2026-01-13
M-00111,SS-E-009,EAST,13.66,2026-01-15
M-00335,SS-N-028,NORTH,428.41,2026-01-19
M-01128,SS-E-015,EAST,18.68,2026-01-23
M-00504,SS-W-017,WEST,15.2,2026-01-16
M-00111,SS-E-009,EAST,19.59,2026-01-24
M-01926,SS-N-017,NORTH,117.82,2026-01-11
M-00166,SS-N-028,NORTH,421.31,2026-01-28
M-00744,SS-N-012,NORTH,16.08,2026-01-30
M-01479,SS-N-027,NORTH,14.81,2026-01-09
M-00055,SS-S-016,SOUTH,15.95,2026-01-26
M-00052,SS-E-008,EAST,18.64,2026-01-11
M-00707,SS-E-026,EAST,10.21,2026-01-16
M-00755,SS-E-019,EAST,18.74,2026-01-20
M-00123,SS-S-012,SOUTH,95.43,2026-01-02
M-01269,SS-W-028,WEST,13.89,2026-01-01
